event,status,method,url,body_length,body_sample
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Beras%20Kualitas%20Super%20I&_=1777668631199,1076.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Beras Kualitas Super I"",""denomination"":""kg"",""price_type_id"":1,""nominal"":17350.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Beras Kualitas Super I"",""denomination"":""kg"",""price_type_id"":1,""nominal"":17350.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Beras Kualitas Super I"",""denomination"":""kg"",""price_type_id"":1,""nominal"":17350.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Beras Kualitas Super I"",""denomination"":""kg"",""price_type_id"":1,""nominal"":17350.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Beras Kualitas Super I"",""denomination"":""kg"",""price_type_id"":1,""nominal"":17350.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Beras Kualitas Super I"",""denomination"":""kg"",""price_type_id"":1,""nomin"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Beras%20Kualitas%20Super%20I&forInfo=true&_=1777668631200,191.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Beras Kualitas Super I"",""denomination"":""kg"",""price_type_id"":1,""nominal"":16850.00,""harga"":-500.00,""fluc"":-2.88,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Beras%20Kualitas%20Super%20II&_=1777668631201,1082.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Beras Kualitas Super II"",""denomination"":""kg"",""price_type_id"":1,""nominal"":16900.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Beras Kualitas Super II"",""denomination"":""kg"",""price_type_id"":1,""nominal"":16900.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Beras Kualitas Super II"",""denomination"":""kg"",""price_type_id"":1,""nominal"":16900.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Beras Kualitas Super II"",""denomination"":""kg"",""price_type_id"":1,""nominal"":16900.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Beras Kualitas Super II"",""denomination"":""kg"",""price_type_id"":1,""nominal"":16900.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Beras Kualitas Super II"",""denomination"":""kg"",""price_type_id"":1,"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Beras%20Kualitas%20Super%20II&forInfo=true&_=1777668631202,192.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Beras Kualitas Super II"",""denomination"":""kg"",""price_type_id"":1,""nominal"":16400.00,""harga"":-500.00,""fluc"":-2.96,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Merah%20Besar&_=1777668631203,1052.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Cabai Merah Besar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":48750.00,""harga"":0.00,""fluc"":null,""isMin"":1,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Cabai Merah Besar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":49600.00,""harga"":850.00,""fluc"":1.74,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Cabai Merah Besar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":49650.00,""harga"":900.00,""fluc"":1.85,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Cabai Merah Besar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":49250.00,""harga"":500.00,""fluc"":1.03,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Cabai Merah Besar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":49200.00,""harga"":450.00,""fluc"":0.92,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Merah Besar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":49500.00,""harga"":7"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Merah%20Besar&forInfo=true&_=1777668631204,184.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Merah Besar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":49500.00,""harga"":750.00,""fluc"":1.54,""isMin"":0,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Merah%20Keriting%20&_=1777668631205,1081.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Cabai Merah Keriting "",""denomination"":""kg"",""price_type_id"":1,""nominal"":46750.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Cabai Merah Keriting "",""denomination"":""kg"",""price_type_id"":1,""nominal"":46700.00,""harga"":-50.00,""fluc"":-0.11,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Cabai Merah Keriting "",""denomination"":""kg"",""price_type_id"":1,""nominal"":46850.00,""harga"":100.00,""fluc"":0.21,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Cabai Merah Keriting "",""denomination"":""kg"",""price_type_id"":1,""nominal"":46800.00,""harga"":50.00,""fluc"":0.11,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Cabai Merah Keriting "",""denomination"":""kg"",""price_type_id"":1,""nominal"":46600.00,""harga"":-150.00,""fluc"":-0.32,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Merah Keriting "",""denomination"":""kg"",""price_type_id"":1,""n"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Merah%20Keriting%20&forInfo=true&_=1777668631206,191.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Merah Keriting "",""denomination"":""kg"",""price_type_id"":1,""nominal"":43900.00,""harga"":-2850.00,""fluc"":-6.10,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Rawit%20Hijau&_=1777668631207,1064.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Cabai Rawit Hijau"",""denomination"":""kg"",""price_type_id"":1,""nominal"":49000.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Cabai Rawit Hijau"",""denomination"":""kg"",""price_type_id"":1,""nominal"":48700.00,""harga"":-300.00,""fluc"":-0.61,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Cabai Rawit Hijau"",""denomination"":""kg"",""price_type_id"":1,""nominal"":48550.00,""harga"":-450.00,""fluc"":-0.92,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Cabai Rawit Hijau"",""denomination"":""kg"",""price_type_id"":1,""nominal"":48600.00,""harga"":-400.00,""fluc"":-0.82,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Cabai Rawit Hijau"",""denomination"":""kg"",""price_type_id"":1,""nominal"":48500.00,""harga"":-500.00,""fluc"":-1.02,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Rawit Hijau"",""denomination"":""kg"",""price_type_id"":1,""nominal"":43050.00,"""
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Rawit%20Hijau&forInfo=true&_=1777668631208,188.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Rawit Hijau"",""denomination"":""kg"",""price_type_id"":1,""nominal"":43050.00,""harga"":-5950.00,""fluc"":-12.14,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Rawit%20Merah&_=1777668631209,1067.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Cabai Rawit Merah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":64050.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Cabai Rawit Merah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":61600.00,""harga"":-2450.00,""fluc"":-3.83,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Cabai Rawit Merah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":61100.00,""harga"":-2950.00,""fluc"":-4.61,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Cabai Rawit Merah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":60400.00,""harga"":-3650.00,""fluc"":-5.70,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Cabai Rawit Merah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":58650.00,""harga"":-5400.00,""fluc"":-8.43,""isMin"":1,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Rawit Merah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":60000."
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Cabai%20Rawit%20Merah&forInfo=true&_=1777668631210,187.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Cabai Rawit Merah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":60000.00,""harga"":-4050.00,""fluc"":-6.32,""isMin"":0,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Daging%20Ayam%20Ras%20Segar&_=1777668631211,1085.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Daging Ayam Ras Segar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":39200.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Daging Ayam Ras Segar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":38700.00,""harga"":-500.00,""fluc"":-1.28,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Daging Ayam Ras Segar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":38600.00,""harga"":-600.00,""fluc"":-1.53,""isMin"":1,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Daging Ayam Ras Segar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":38600.00,""harga"":-600.00,""fluc"":-1.53,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Daging Ayam Ras Segar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":38700.00,""harga"":-500.00,""fluc"":-1.28,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Daging Ayam Ras Segar"",""denomination"":""kg"",""price_type_id"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Daging%20Ayam%20Ras%20Segar&forInfo=true&_=1777668631212,189.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Daging Ayam Ras Segar"",""denomination"":""kg"",""price_type_id"":1,""nominal"":40250.00,""harga"":1050.00,""fluc"":2.68,""isMin"":0,""isMax"":1,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Daging%20Sapi%20Kualitas%201&_=1777668631213,1099.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Daging Sapi Kualitas 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":148150.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Daging Sapi Kualitas 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":147850.00,""harga"":-300.00,""fluc"":-0.20,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Daging Sapi Kualitas 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":148050.00,""harga"":-100.00,""fluc"":-0.07,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Daging Sapi Kualitas 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":148000.00,""harga"":-150.00,""fluc"":-0.10,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Daging Sapi Kualitas 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":148000.00,""harga"":-150.00,""fluc"":-0.10,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Daging Sapi Kualitas 1"",""denomination"":""kg"",""pr"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Daging%20Sapi%20Kualitas%201&forInfo=true&_=1777668631214,193.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Daging Sapi Kualitas 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":142900.00,""harga"":-5250.00,""fluc"":-3.54,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Daging%20Sapi%20Kualitas%202&_=1777668631215,1099.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Daging Sapi Kualitas 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":140100.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Daging Sapi Kualitas 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":139950.00,""harga"":-150.00,""fluc"":-0.11,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Daging Sapi Kualitas 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":139950.00,""harga"":-150.00,""fluc"":-0.11,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Daging Sapi Kualitas 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":139900.00,""harga"":-200.00,""fluc"":-0.14,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Daging Sapi Kualitas 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":139950.00,""harga"":-150.00,""fluc"":-0.11,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Daging Sapi Kualitas 2"",""denomination"":""kg"",""pr"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Daging%20Sapi%20Kualitas%202&forInfo=true&_=1777668631216,193.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Daging Sapi Kualitas 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":136250.00,""harga"":-3850.00,""fluc"":-2.75,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Gula%20Pasir%20Kualitas%20Premium&_=1777668631217,1106.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Gula Pasir Kualitas Premium"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20250.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Gula Pasir Kualitas Premium"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20250.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Gula Pasir Kualitas Premium"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20250.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Gula Pasir Kualitas Premium"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20250.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Gula Pasir Kualitas Premium"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20250.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Gula Pasir Kualitas Premium"",""denomination"""
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Gula%20Pasir%20Kualitas%20Premium&forInfo=true&_=1777668631218,196.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Gula Pasir Kualitas Premium"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20100.00,""harga"":-150.00,""fluc"":-0.74,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Gula%20Pasir%20Lokal&_=1777668631219,1043.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Gula Pasir Lokal"",""denomination"":""kg"",""price_type_id"":1,""nominal"":19250.00,""harga"":0.00,""fluc"":null,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Gula Pasir Lokal"",""denomination"":""kg"",""price_type_id"":1,""nominal"":19250.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Gula Pasir Lokal"",""denomination"":""kg"",""price_type_id"":1,""nominal"":19250.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Gula Pasir Lokal"",""denomination"":""kg"",""price_type_id"":1,""nominal"":19250.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Gula Pasir Lokal"",""denomination"":""kg"",""price_type_id"":1,""nominal"":19200.00,""harga"":-50.00,""fluc"":-0.26,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Gula Pasir Lokal"",""denomination"":""kg"",""price_type_id"":1,""nominal"":19050.00,""harga"":-200.00,""flu"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Gula%20Pasir%20Lokal&forInfo=true&_=1777668631220,185.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Gula Pasir Lokal"",""denomination"":""kg"",""price_type_id"":1,""nominal"":19050.00,""harga"":-200.00,""fluc"":-1.04,""isMin"":1,""isMax"":0,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Minyak%20Goreng%20Curah&_=1777668631221,1058.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Minyak Goreng Curah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20500.00,""harga"":0.00,""fluc"":null,""isMin"":1,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Minyak Goreng Curah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20500.00,""harga"":0.00,""fluc"":0.00,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Minyak Goreng Curah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20550.00,""harga"":50.00,""fluc"":0.24,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Minyak Goreng Curah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20550.00,""harga"":50.00,""fluc"":0.24,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Minyak Goreng Curah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20550.00,""harga"":50.00,""fluc"":0.24,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Minyak Goreng Curah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20550.00,""h"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Minyak%20Goreng%20Curah&forInfo=true&_=1777668631222,185.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Minyak Goreng Curah"",""denomination"":""kg"",""price_type_id"":1,""nominal"":20550.00,""harga"":50.00,""fluc"":0.24,""isMin"":0,""isMax"":1,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Minyak%20Goreng%20Kemasan%20Bermerk%201&_=1777668631223,1135.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":23700.00,""harga"":0.00,""fluc"":null,""isMin"":1,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":23750.00,""harga"":50.00,""fluc"":0.21,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":23800.00,""harga"":100.00,""fluc"":0.42,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":23800.00,""harga"":100.00,""fluc"":0.42,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":23800.00,""harga"":100.00,""fluc"":0.42,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Minyak Goreng Ke"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?skip=0&take=20&tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Minyak%20Goreng%20Kemasan%20Bermerk%201&forInfo=true&_=1777668631224,198.0,"{""data"":[{""date"":""2026-05-01T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 1"",""denomination"":""kg"",""price_type_id"":1,""nominal"":24050.00,""harga"":350.00,""fluc"":1.48,""isMin"":0,""isMax"":1,""isTetap"":0}]}"
response,200.0,,https://www.bi.go.id/hargapangan/WebSite/Home/GetChartData?tempId=6f6ac9a3-9879-4485-a5b4-a6ff3156be82&comName=Minyak%20Goreng%20Kemasan%20Bermerk%202&_=1777668631225,1135.0,"{""data"":[{""date"":""2026-04-24T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":22750.00,""harga"":0.00,""fluc"":null,""isMin"":1,""isMax"":0,""isTetap"":0},{""date"":""2026-04-27T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":22850.00,""harga"":100.00,""fluc"":0.44,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-28T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":22850.00,""harga"":100.00,""fluc"":0.44,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-29T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":22850.00,""harga"":100.00,""fluc"":0.44,""isMin"":0,""isMax"":0,""isTetap"":0},{""date"":""2026-04-30T00:00:00"",""name"":""Minyak Goreng Kemasan Bermerk 2"",""denomination"":""kg"",""price_type_id"":1,""nominal"":22850.00,""harga"":100.00,""fluc"":0.44,""isMin"":0,""isMax"":1,""isTetap"":0},{""date"":""2026-05-01T00:00:00"",""name"":""Minyak Goreng K"
